,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1002,HSR Layout,12.955257199999998,77.69841629999999,Shanmukha Restaurant,12.955468887037663,77.70060396220337,Indian Restaurant
1003,HSR Layout,12.955257199999998,77.69841629999999,Wareabouts Grill & Lounge,12.951862349683612,77.6997718156604,Lounge
1004,HSR Layout,12.955257199999998,77.69841629999999,Biryani Zone,12.952457605613839,77.70021375051905,Indian Restaurant
1005,HSR Layout,12.955257199999998,77.69841629999999,Madurai Idly Shop,12.954034,77.698,South Indian Restaurant
1006,HSR Layout,12.955257199999998,77.69841629999999,Woodland Factory Outlet,12.956931432421984,77.69883546471458,Clothing Store
1007,HSR Layout,12.955257199999998,77.69841629999999,Levi's Factory Outlet,12.956960404079114,77.69909822192265,Clothing Store
1008,HSR Layout,12.955257199999998,77.69841629999999,"Max outlet, marathahalli",12.956978196022979,77.69939452186136,Clothing Store
1009,HSR Layout,12.955257199999998,77.69841629999999,Max Shoppee,12.956892517585937,77.69970200209735,Convenience Store
1010,HSR Layout,12.955257199999998,77.69841629999999,Eateroo,12.952980684786876,77.69852239148811,Burger Joint
1011,HSR Layout,12.955257199999998,77.69841629999999,Salt & Pepper,12.958599183929076,77.69920706748962,Indian Restaurant
1012,HSR Layout,12.955257199999998,77.69841629999999,Creamee n Spicee,12.957657984082953,77.70118348589455,Ice Cream Shop
1013,HSR Layout,12.955257199999998,77.69841629999999,Madurai Idly Shop,12.951378613621602,77.69768379815858,Breakfast Spot
1014,HSR Layout,12.955257199999998,77.69841629999999,New Shanti Sagar,12.956801846844252,77.7021562230393,Indian Restaurant
1015,Raja Rajeshwari Nagar,12.8889126,77.65557159999999,Smash And Sprint,12.889842309581349,77.65292173361028,Badminton Court
1016,Kundalahalli,12.5450268,77.4199095,Gokul Vegetarian,12.54406303067446,77.41805442728689,Vegetarian / Vegan Restaurant
1017,Kundalahalli,12.5450268,77.4199095,Sri Srinivasa Sagar,12.546742778291486,77.42393573231527,Indian Restaurant
1018,Kundalahalli,12.5450268,77.4199095,Rathna Upahar,12.54585883504565,77.42354344044492,Indian Restaurant
1019,Dodda Nekkundi Extension,12.978192199999999,77.72464509999999,Cold Stone Creamery,12.976622,77.726133,Ice Cream Shop
1020,Dodda Nekkundi Extension,12.978192199999999,77.72464509999999,The Egg Factory,12.97718423555726,77.72484142097025,Breakfast Spot
1021,Dodda Nekkundi Extension,12.978192199999999,77.72464509999999,M Cafe (Marriott),12.979191536434127,77.72824037594806,Restaurant
1022,Dodda Nekkundi Extension,12.978192199999999,77.72464509999999,Suryawanshi's,12.977170471311776,77.7249117483268,Maharashtrian Restaurant
1023,Dodda Nekkundi Extension,12.978192199999999,77.72464509999999,The Bungalow,12.976019534544296,77.72675135027384,Restaurant
1024,Dodda Nekkundi Extension,12.978192199999999,77.72464509999999,Mad Over Donuts,12.979742689192133,77.72822632602916,Donut Shop
1025,Dodda Nekkundi Extension,12.978192199999999,77.72464509999999,Alto Vino,12.979537518670384,77.72797646055479,Italian Restaurant
1026,Dodda Nekkundi Extension,12.978192199999999,77.72464509999999,Cafe Coffee Day,12.979572431322099,77.72820452856446,Café
1027,Dodda Nekkundi Extension,12.978192199999999,77.72464509999999,Barista,12.98035122917186,77.72725996483693,Coffee Shop
1028,Dodda Nekkundi Extension,12.978192199999999,77.72464509999999,Inorbit Mall,12.979583982342243,77.7284783476421,Shopping Mall
1029,Dodda Nekkundi Extension,12.978192199999999,77.72464509999999,Pizza Hut,12.979380567700831,77.72880729101051,Pizza Place
1030,Dodda Nekkundi Extension,12.978192199999999,77.72464509999999,Bloomsbury's : Boutique Cafe And Artisan Bakery,12.97698,77.72542,Italian Restaurant
1031,Dodda Nekkundi Extension,12.978192199999999,77.72464509999999,McDonald's,12.979155513573748,77.72888345635089,Fast Food Restaurant
1032,Dodda Nekkundi Extension,12.978192199999999,77.72464509999999,Ji Hazoor,12.976075825643552,77.72677793208311,Indian Restaurant
1033,Dodda Nekkundi Extension,12.978192199999999,77.72464509999999,Tiffin Box etc,12.979244427924744,77.7288528635178,Indian Restaurant
1034,Dodda Nekkundi Extension,12.978192199999999,77.72464509999999,Food Court @ Inorbit Mall,12.979109498403316,77.72889187297991,Food Court
1035,Dodda Nekkundi Extension,12.978192199999999,77.72464509999999,Marriott Exec Lounge,12.979317268678958,77.72817513395611,Lounge
1036,Dodda Nekkundi Extension,12.978192199999999,77.72464509999999,Beijing Bites,12.979355969014314,77.72882536522708,Chinese Restaurant
1037,Dodda Nekkundi Extension,12.978192199999999,77.72464509999999,Happy Singh,12.979890583112164,77.72726718410617,Restaurant
1038,Sarjapur  Road,13.1351402,77.74956999999999,Supritha,13.134705,77.74727,Snack Place
1039,Hoskote,12.8856635,77.5416809,Chicken Den,12.887298195851548,77.5442387644747,Indian Restaurant
1040,Hoskote,12.8856635,77.5416809,Swimming pool@ Mantri tranquil,12.887321183769112,77.54463064273148,Pool
1041,Hoskote,12.8856635,77.5416809,Amphi theater @ Tranquil,12.887298723338773,77.54469222347748,Theater
1042,Hoskote,12.8856635,77.5416809,Central Valley @ Mantri Tranquil,12.887184017619878,77.5447650006797,Garden
1043,Hoskote,12.8856635,77.5416809,Fairway @ Tranquil,12.887576169632265,77.54457466020615,Department Store
1044,Hoskote,12.8856635,77.5416809,Cafe Binge,12.887929713071886,77.54464183923324,Café
1045,Green View Layout,12.995483199999999,77.6208684,Manjit Da Dhaba,12.998009464599583,77.62225481184558,Indian Restaurant
1046,Green View Layout,12.995483199999999,77.6208684,Komala Refreshments,12.995970904136334,77.61712274258188,Indian Restaurant
1047,Green View Layout,12.995483199999999,77.6208684,Loca Moca,12.995055711235024,77.6175379355456,Café
1048,Green View Layout,12.995483199999999,77.6208684,Sri Devi Cafe,12.997772934626758,77.62043917183658,Vegetarian / Vegan Restaurant
1049,Green View Layout,12.995483199999999,77.6208684,Cox Town Vegetable & Meat Market,12.99889796336999,77.62026574223592,Flea Market
1050,Kaggadasapura,12.930188099999999,77.53783320000001,Hoskerehalli Halli Park,12.932690411880737,77.54070060244159,Park
1051,Kaggadasapura,12.930188099999999,77.53783320000001,karnataka tea house,12.934297804755552,77.5366024669524,Tea Room
1052,Kaggadasapura,12.930188099999999,77.53783320000001,Sharon Juice Point,12.934297804755552,77.5366024669524,Juice Bar
1053,Kaggadasapura,12.930188099999999,77.53783320000001,Ande Ka Fanda,12.93430563346692,77.53656327641896,Indian Restaurant
1054,Raja Rajeshwari Nagar,12.8773486,77.6028031,Axis Bank ATM,12.87658,77.6042,ATM
1055,Raja Rajeshwari Nagar,12.8773486,77.6028031,Sports Alley,12.876764,77.60522,Badminton Court
1056,Raja Rajeshwari Nagar,12.8773486,77.6028031,Hulimavu Lake,12.880224148487953,77.60375514036774,Lake
1057,Raja Rajeshwari Nagar,12.8773486,77.6028031,D Bell Pepperz,12.874252,77.60258,Restaurant
1058,Raja Rajeshwari Nagar,12.8773486,77.6028031,Shoppers Stop,12.875724969099693,77.59925640740242,Department Store
1059,Doddathoguru,12.9274413,77.51552240000001,Chung Wah,12.928485242559685,77.51782536506653,Indian Chinese Restaurant
1060,Doddathoguru,12.9274413,77.51552240000001,Polar Bear,12.925558689778532,77.51805260634887,Ice Cream Shop
1061,Doddathoguru,12.9274413,77.51552240000001,Subway,12.931221657621851,77.51531442110993,Sandwich Place
1062,Doddathoguru,12.9274413,77.51552240000001,Pizza Hut,12.928891,77.51845,Pizza Place
1063,Doddathoguru,12.9274413,77.51552240000001,Pizza Hut,12.925379991808336,77.51729109585851,Pizza Place
1064,Doddathoguru,12.9274413,77.51552240000001,Domino's Pizza,12.928831573301917,77.51843500768965,Pizza Place
1065,Doddathoguru,12.9274413,77.51552240000001,McDonald's,12.928847695027919,77.51844359221995,Fast Food Restaurant
1066,Doddathoguru,12.9274413,77.51552240000001,Captain's Food Court,12.927899657659573,77.51777172088623,Food Court
1067,Doddathoguru,12.9274413,77.51552240000001,Raja Rajeshwari Arch,12.928796132897766,77.51838989872887,Arcade
1068,Doddathoguru,12.9274413,77.51552240000001,THE CLUB,12.928789,77.518406,Nightclub
1069,Doddathoguru,12.9274413,77.51552240000001,Gopalan Cinemas,12.928849524034502,77.51845184533943,Multiplex
1070,Doddathoguru,12.9274413,77.51552240000001,Cafe Coffee Day,12.92883726592916,77.51845500605293,Coffee Shop
1071,Doddathoguru,12.9274413,77.51552240000001,Cheffu 'n' Stuffu,12.92625,77.51475,Diner
1072,Doddathoguru,12.9274413,77.51552240000001,Hot & Cool Corner - Chinese Fast Food,12.928924430333163,77.51714944839478,Chinese Restaurant
1073,Doddathoguru,12.9274413,77.51552240000001,South Grand,12.92894534401738,77.51779317855835,Breakfast Spot
1074,Doddathoguru,12.9274413,77.51552240000001,Snap Fitness,12.930120959011765,77.51512690299687,Gym
1075,Doddathoguru,12.9274413,77.51552240000001,Paakashaala,12.930141286813056,77.5150933621976,Indian Restaurant
1076,Doddathoguru,12.9274413,77.51552240000001,Queen Star Football Club,12.930385027708398,77.5155496080043,Soccer Field
1077,Doddathoguru,12.9274413,77.51552240000001,SLV - RR Nagar,12.929028998736747,77.51811504364014,Breakfast Spot
1078,Doddathoguru,12.9274413,77.51552240000001,Best Club,12.928831,77.518336,Beer Garden
1079,Doddathoguru,12.9274413,77.51552240000001,Gopub,12.928825313293958,77.51847714477047,Japanese Restaurant
1080,Doddathoguru,12.9274413,77.51552240000001,Uttarahalli Lake,12.924260634987855,77.51485347747803,Lake
1081,Doddathoguru,12.9274413,77.51552240000001,Mookambika Bakery,12.928965628115249,77.51847820415816,Dessert Shop
1082,Iblur Village,12.91814255,77.55767123770735,Maiya's Express,12.91819673239357,77.55612526156226,Snack Place
1083,Iblur Village,12.91814255,77.55767123770735,Shoprite Super Market,12.920235195715327,77.5600096555235,Convenience Store
1084,Iblur Village,12.91814255,77.55767123770735,SLV Akarshi,12.918033391268676,77.55711436271667,Indian Restaurant
1085,Iblur Village,12.91814255,77.55767123770735,Ek Super Market,12.917115678467033,77.55942025878525,Department Store
1086,Iblur Village,12.91814255,77.55767123770735,Coffee hut,12.92025962643692,77.55561947792246,Coffee Shop
1087,Iblur Village,12.91814255,77.55767123770735,World Of Titan,12.9222214495124,77.55845188341286,Accessories Store
1088,Iblur Village,12.91814255,77.55767123770735,Suvee Banquet,12.922491,77.55759716033936,Breakfast Spot
